file,n_speakers_declared,total_turns,total_duration_sec,overlap_turns_original,overlap_sec_original,overlap_pct_original,overlap_turns_after_threshold,overlap_sec_after_threshold,overlap_pct_after_threshold,unresolved_multi_no_who_turns,unresolved_multi_no_who_sec,assigned_due_to_threshold_turns,words_threshold,sec_spk1,sec_spk2,sec_spk3,sec_spk4,sec_spk5
todalen_02uk-ta_ifg_lh.trs,2,78,666.0,23,159.783,23.99,4,15.176,2.28,0,0.0,19,2,258.134,348.048,,,
todalen_03gm-04gk_sb_lh.trs,3,334,1938.0,188,1521.623,78.52,87,951.658,49.11,0,0.0,101,2,454.912,494.277,4.035,,
todalen_03gm-ta_sb_lh.trs,2,95,761.52,23,175.82,23.09,4,37.591,4.94,0,0.0,19,2,421.525,248.908,,,
todalen_04gk-ta_sb_lh.trs,3,210,984.0,58,295.078,29.99,16,99.074,10.07,0,0.0,42,2,574.722,271.574,0.572,,
tromsoe_01um-02uk_ahl_sb.trs,3,374,2334.44,238,1962.57,84.07,81,1044.364,44.74,0,0.0,157,2,648.359,602.401,,,
tromsoe_01um-kb_ahl_ifg_sb.trs,2,84,642.32,25,108.418,16.88,6,38.824,6.04,0,0.0,19,2,143.914,441.363,,,
tromsoe_02uk-kb_ahl_ifg_sb.trs,2,84,686.96,32,150.422,21.9,6,38.227,5.56,0,0.0,26,2,141.21,484.462,,,
tromsoe_03gm-04gk_sb_kk_eo_akl.trs,3,326,2035.12,227,1836.912,90.26,126,1371.836,67.41,0,0.0,101,2,496.496,146.57,1.641,,
tromsoe_03gm-kb_sb_kk_eo.trs,2,167,1136.12,74,510.79,44.96,30,198.899,17.51,0,0.0,44,2,798.316,113.459,,,
tromsoe_04gk-kb_sb_kk_lh.trs,2,137,960.0,65,401.142,41.79,20,128.632,13.4,0,0.0,45,2,686.252,137.905,,,
trondheim_01um-02uk_ifg_sb.trs,2,369,1533.08,156,918.384,59.9,46,333.445,21.75,0,0.0,110,2,434.608,738.58,,,
trondheim_01um-lks_ifg_sb.trs,2,70,539.52,4,21.446,3.98,0,0.0,0.0,0,0.0,4,2,117.482,401.631,,,
trondheim_02uk-lks_ifg_sb.trs,2,62,562.88,3,6.145,1.09,0,0.0,0.0,0,0.0,3,2,104.807,434.44,,,
trondheim_03gm-04gk_sb_amg.trs,2,246,1236.0,138,1041.198,84.24,65,707.985,57.28,0,0.0,73,2,203.974,317.96,,,
trondheim_03gm-ran_sb_amg.trs,2,119,658.4,58,298.602,45.35,34,218.702,33.22,0,0.0,24,2,333.148,101.996,,,
trondheim_04gk-ran_sb_amg.trs,2,155,654.0,73,356.301,54.48,30,186.321,28.49,0,0.0,43,2,319.179,142.562,,,
trysil_01um-02uk_sb_mi.trs,2,256,1131.76,95,690.739,61.03,28,274.798,24.28,0,0.0,67,2,433.644,423.318,,,
trysil_01um-ifg_sb_mi.trs,2,100,926.12,14,103.328,11.16,0,0.0,0.0,0,0.0,14,2,656.504,259.6,,,
trysil_02uk-sl_sb_lh.trs,2,125,711.72,29,122.202,17.17,2,5.605,0.79,0,0.0,27,2,476.136,229.979,,,
trysil_03gm-04gk_eo_ifg_amg.trs,2,191,1038.72,127,934.866,90.0,70,733.426,70.61,0,0.0,57,2,131.83,156.866,,,
trysil_03gm-ifg_eo_lh.trs,2,27,813.08,2,7.909,0.97,0,0.0,0.0,0,0.0,2,2,52.777,743.514,,,
trysil_04gk-sl_eo_lh.trs,2,129,781.44,49,225.495,28.86,15,60.537,7.75,0,0.0,34,2,87.494,617.503,,,
valle_01um-02uk_eo_amg.trs,2,197,1281.0,143,1112.617,86.86,90,886.646,69.22,0,0.0,53,2,148.676,225.145,,,
valle_01um-sl_eo_amg.trs,2,79,825.0,14,57.345,6.95,6,22.72,2.75,0,0.0,8,2,126.848,667.443,,,
valle_02uk-eo_eo_amg.trs,2,112,858.84,31,189.949,22.12,13,78.318,9.12,0,0.0,18,2,138.318,621.862,,,
valle_03gm-04gk_eo_amg_lh.trs,2,218,1368.16,132,1096.817,80.17,66,735.569,53.76,0,0.0,66,2,325.216,298.759,,,
valle_03gm-eo_eo_amg.trs,2,109,834.12,13,56.228,6.74,5,15.511,1.86,0,0.0,8,2,249.396,550.567,,,
valle_04gk-sl_eo_amg.trs,2,117,833.8,36,313.366,37.58,5,18.716,2.24,0,0.0,31,2,142.444,660.335,,,
vang_01um-02uk_eo_amg_as.trs,2,214,1314.64,147,1166.758,88.75,73,812.094,61.77,0,0.0,74,2,220.718,278.609,,,
vang_01um-mi_eo_as.trs,2,79,781.28,11,94.243,12.06,3,72.138,9.23,0,0.0,8,2,138.689,558.372,,,
vang_02uk-sl_eo_as.trs,2,62,525.24,5,16.283,3.1,0,0.0,0.0,0,0.0,5,2,130.972,393.815,,,
vang_03gm-04gk_lh_eo_sl.trs,2,187,1298.88,132,1135.664,87.43,69,823.427,63.4,0,0.0,63,2,260.987,208.075,,,
vang_03gm-sl_lh_eo_as.trs,2,99,1129.12,16,106.729,9.45,3,17.591,1.56,0,0.0,13,2,205.35,738.207,,,
vang_04gk-mi_lh_eo_as.trs,2,102,1052.52,15,106.901,10.16,4,18.506,1.76,0,0.0,11,2,128.475,884.529,,,
vardoe_01um-02uk_eo_kk.trs,3,414,2470.96,218,1788.786,72.39,119,1084.959,43.91,0,0.0,99,2,516.419,853.673,8.275,,
vardoe_01um-kb_eo_kk.trs,2,129,765.84,35,175.62,22.93,10,51.708,6.75,0,0.0,25,2,241.971,456.613,,,
vardoe_02uk-kb_eo_kk.trs,2,135,972.4,34,195.915,20.15,18,121.796,12.53,0,0.0,16,2,230.557,596.285,,,
vardoe_03gm-04gk_kk_eo.trs,2,413,2913.0,351,2786.568,95.66,254,2419.962,83.07,0,0.0,97,2,214.648,254.98,,,
vardoe_03gm-kb_kk_eo.trs,2,130,1136.32,62,363.953,32.03,21,141.811,12.48,0,0.0,41,2,124.336,848.705,,,
vardoe_04gk-kb_kk_eo.trs,2,178,1294.04,128,960.728,74.24,67,489.119,37.8,0,0.0,61,2,89.387,702.973,,,
vegaarshei_01um-02uk_ifg_eo.trs,2,244,1102.04,173,965.202,87.58,101,733.827,66.59,0,0.0,72,2,173.242,185.742,,,
vegaarshei_01um-sl_lh_amg.trs,2,101,1110.0,34,165.645,14.92,14,88.55,7.98,0,0.0,20,2,137.488,822.519,,,
vegaarshei_02uk-eo_sr_eo.trs,2,148,1204.6,36,131.645,10.93,15,65.236,5.42,0,0.0,21,2,145.354,979.704,,,
vegaarshei_03gm-04gk_sb_eo_lh.trs,2,177,1218.0,95,993.463,81.57,47,675.737,55.48,0,0.0,48,2,243.744,250.071,,,
vegaarshei_03gm-sl_eo_lh.trs,2,82,888.0,30,259.399,29.21,10,80.145,9.03,0,0.0,20,2,120.967,626.199,,,
vegaarshei_04gk-eo_sb_lh.trs,2,90,728.64,20,156.366,21.46,3,27.115,3.72,0,0.0,17,2,554.75,122.212,,,
vennesla_01um-02uk_eo_lh.trs,3,382,1263.04,188,964.023,76.33,53,392.42,31.07,0,0.0,135,2,283.161,567.213,13.355,,
vennesla_01um-sl_eo_lh.trs,2,77,608.48,20,71.414,11.74,4,9.096,1.49,0,0.0,16,2,484.103,115.281,,,
vennesla_02uk-sl_eo_lh.trs,2,88,658.88,33,174.911,26.55,6,29.082,4.41,0,0.0,27,2,486.162,143.636,,,
vennesla_03gm-04gk_lh_mi.trs,2,307,1121.8,148,822.388,73.31,53,450.689,40.18,0,0.0,95,2,334.746,333.05,,,
vennesla_03gm-sl_lh_ahl_lh.trs,2,54,2371.08,10,56.917,2.4,2,13.26,0.56,0,0.0,8,2,1809.872,547.948,,,
vennesla_04gk-sl_lh_mi.trs,2,123,561.44,42,174.464,31.07,16,51.206,9.12,0,0.0,26,2,132.038,368.848,,,
vestre_slidre_03gm-04gk_ifg_eo.trs,2,306,1344.0,160,887.492,66.03,54,363.684,27.06,0,0.0,106,2,385.078,572.461,,,
vestre_slidre_03gm-ifg_ifg_eo.trs,2,111,650.88,23,114.775,17.63,4,21.603,3.32,0,0.0,19,2,205.369,397.414,,,
vestre_slidre_04gk-ifg_ifg_eo.trs,2,158,967.36,37,193.828,20.04,16,70.316,7.27,0,0.0,21,2,231.75,657.377,,,
vinje_01um-05um_amg_lh.trs,2,204,1272.0,76,760.132,59.76,27,344.503,27.08,0,0.0,49,2,428.583,487.968,,,
vinje_01um-as_amg_lh.trs,2,64,339.96,10,50.9,14.97,0,0.0,0.0,0,0.0,10,2,148.697,186.112,,,
vinje_04gk-08gk_lh_mi.trs,2,127,1204.48,80,922.874,76.62,42,668.099,55.47,0,0.0,38,2,133.619,389.598,,,
vinje_04gk-sl_lh_amg_mi.trs,2,51,912.0,9,40.47,4.44,3,14.571,1.6,0,0.0,6,2,90.07,799.799,,,
vinje_05um-as_amg_lh.trs,2,64,446.44,10,44.839,10.04,1,2.838,0.64,0,0.0,9,2,293.856,140.851,,,
vinje_08gk-sl_lh_sl_mi.trs,2,87,952.92,15,314.049,32.96,1,0.882,0.09,0,0.0,14,2,357.264,584.305,,,
volda_01um-02uk_sb_ifg.trs,2,176,1321.44,88,1089.899,82.48,28,590.887,44.72,0,0.0,60,2,384.063,338.907,,,
volda_01um-amr_sb_ifg.trs,2,56,498.76,9,40.224,8.06,1,1.017,0.2,0,0.0,8,2,409.257,85.624,,,
volda_02uk-amr_sb_ifg.trs,2,94,603.32,26,125.286,20.77,9,32.499,5.39,0,0.0,17,2,475.929,80.321,,,
volda_03gm-04gk_sb_eo.trs,2,255,1215.88,136,937.982,77.14,78,733.325,60.31,0,0.0,58,2,201.708,262.208,,,
volda_03gm-amr_sb_eo.trs,2,95,899.08,18,149.14,16.59,6,60.846,6.77,0,0.0,12,2,691.028,121.175,,,
volda_04gk-amr_sb_eo.trs,2,161,768.48,38,148.357,19.31,14,70.517,9.18,0,0.0,24,2,553.856,124.988,,,
voss_01um-02uk_mi_lh.trs,2,330,1502.76,163,1105.798,73.58,65,555.45,36.96,0,0.0,98,2,525.915,418.963,,,
voss_01um-sl_mi_lh.trs,2,116,651.64,22,129.535,19.88,8,38.374,5.89,0,0.0,14,2,138.911,470.371,,,
voss_02uk-mi_sb_mi.trs,2,66,726.08,11,87.926,12.11,2,13.426,1.85,0,0.0,9,2,610.852,100.204,,,
voss_03gm-04gk_sb_mi.trs,2,184,1350.04,122,1228.081,90.97,62,868.787,64.35,0,0.0,60,2,203.2,273.426,,,
voss_03gm-mi_sb_mi.trs,2,59,647.96,15,139.509,21.53,6,59.357,9.16,0,0.0,9,2,500.009,77.147,,,
voss_04gk-sl_mi_lh.trs,2,210,849.08,56,229.404,27.02,9,35.358,4.16,0,0.0,47,2,206.297,595.76,,,
