file,n_speakers_declared,total_turns,total_duration_sec,overlap_turns_original,overlap_sec_original,overlap_pct_original,overlap_turns_after_threshold,overlap_sec_after_threshold,overlap_pct_after_threshold,unresolved_multi_no_who_turns,unresolved_multi_no_who_sec,assigned_due_to_threshold_turns,words_threshold,sec_spk1,sec_spk2,sec_spk3,sec_spk4,sec_spk5
todalen_02uk-ta_ifg_lh.trs,2,78,666.0,23,159.783,23.99,1,1.598,0.24,0,0.0,22,5,271.712,348.048,,,
todalen_03gm-04gk_sb_lh.trs,3,334,1938.0,188,1521.623,78.52,37,480.656,24.8,0,0.0,151,5,639.82,780.371,4.035,,
todalen_03gm-ta_sb_lh.trs,2,95,761.52,23,175.82,23.09,0,0.0,0.0,0,0.0,23,5,452.773,255.251,,,
todalen_04gk-ta_sb_lh.trs,3,210,984.0,58,295.078,29.99,4,18.178,1.85,0,0.0,54,5,579.754,347.438,0.572,,
tromsoe_01um-02uk_ahl_sb.trs,3,374,2334.44,238,1962.57,84.07,34,550.332,23.57,0,0.0,204,5,862.463,882.329,,,
tromsoe_01um-kb_ahl_ifg_sb.trs,2,84,642.32,25,108.418,16.88,2,12.686,1.98,0,0.0,23,5,160.869,450.546,,,
tromsoe_02uk-kb_ahl_ifg_sb.trs,2,84,686.96,32,150.422,21.9,0,0.0,0.0,0,0.0,32,5,176.814,487.085,,,
tromsoe_03gm-04gk_sb_kk_eo_akl.trs,3,326,2035.12,227,1836.912,90.26,64,901.445,44.29,0,0.0,163,5,841.356,272.101,1.641,,
tromsoe_03gm-kb_sb_kk_eo.trs,2,167,1136.12,74,510.79,44.96,12,95.808,8.43,0,0.0,62,5,870.375,144.491,,,
tromsoe_04gk-kb_sb_kk_lh.trs,2,137,960.0,65,401.142,41.79,8,38.465,4.01,0,0.0,57,5,734.566,179.758,,,
trondheim_01um-02uk_ifg_sb.trs,2,369,1533.08,156,918.384,59.9,18,161.371,10.53,0,0.0,138,5,539.067,806.195,,,
trondheim_01um-lks_ifg_sb.trs,2,70,539.52,4,21.446,3.98,0,0.0,0.0,0,0.0,4,5,117.482,401.631,,,
trondheim_02uk-lks_ifg_sb.trs,2,62,562.88,3,6.145,1.09,0,0.0,0.0,0,0.0,3,5,104.807,434.44,,,
trondheim_03gm-04gk_sb_amg.trs,2,246,1236.0,138,1041.198,84.24,38,371.775,30.08,0,0.0,100,5,340.648,517.496,,,
trondheim_03gm-ran_sb_amg.trs,2,119,658.4,58,298.602,45.35,10,48.244,7.33,0,0.0,48,5,450.527,155.075,,,
trondheim_04gk-ran_sb_amg.trs,2,155,654.0,73,356.301,54.48,12,50.59,7.74,0,0.0,61,5,393.205,204.267,,,
trysil_01um-02uk_sb_mi.trs,2,256,1131.76,95,690.739,61.03,7,54.151,4.78,0,0.0,88,5,502.159,575.45,,,
trysil_01um-ifg_sb_mi.trs,2,100,926.12,14,103.328,11.16,0,0.0,0.0,0,0.0,14,5,656.504,259.6,,,
trysil_02uk-sl_sb_lh.trs,2,125,711.72,29,122.202,17.17,1,1.312,0.18,0,0.0,28,5,476.136,234.272,,,
trysil_03gm-04gk_eo_ifg_amg.trs,2,191,1038.72,127,934.866,90.0,28,422.288,40.65,0,0.0,99,5,322.7,277.134,,,
trysil_03gm-ifg_eo_lh.trs,2,27,813.08,2,7.909,0.97,0,0.0,0.0,0,0.0,2,5,52.777,743.514,,,
trysil_04gk-sl_eo_lh.trs,2,129,781.44,49,225.495,28.86,10,40.734,5.21,0,0.0,39,5,97.558,627.242,,,
valle_01um-02uk_eo_amg.trs,2,197,1281.0,143,1112.617,86.86,39,506.669,39.55,0,0.0,104,5,358.8,394.998,,,
valle_01um-sl_eo_amg.trs,2,79,825.0,14,57.345,6.95,1,1.502,0.18,0,0.0,13,5,145.92,669.589,,,
valle_02uk-eo_eo_amg.trs,2,112,858.84,31,189.949,22.12,3,23.877,2.78,0,0.0,28,5,156.038,658.583,,,
valle_03gm-04gk_eo_amg_lh.trs,2,218,1368.16,132,1096.817,80.17,28,395.661,28.92,0,0.0,104,5,481.815,482.068,,,
valle_03gm-eo_eo_amg.trs,2,109,834.12,13,56.228,6.74,3,4.722,0.57,0,0.0,10,5,260.185,550.567,,,
valle_04gk-sl_eo_amg.trs,2,117,833.8,36,313.366,37.58,2,1.598,0.19,0,0.0,34,5,159.562,660.335,,,
vang_01um-02uk_eo_amg_as.trs,2,214,1314.64,147,1166.758,88.75,44,573.673,43.64,0,0.0,103,5,385.636,352.112,,,
vang_01um-mi_eo_as.trs,2,79,781.28,11,94.243,12.06,0,0.0,0.0,0,0.0,11,5,160.209,608.99,,,
vang_02uk-sl_eo_as.trs,2,62,525.24,5,16.283,3.1,0,0.0,0.0,0,0.0,5,5,130.972,393.815,,,
vang_03gm-04gk_lh_eo_sl.trs,2,187,1298.88,132,1135.664,87.43,36,554.529,42.69,0,0.0,96,5,404.608,333.352,,,
vang_03gm-sl_lh_eo_as.trs,2,99,1129.12,16,106.729,9.45,0,0.0,0.0,0,0.0,16,5,222.941,738.207,,,
vang_04gk-mi_lh_eo_as.trs,2,102,1052.52,15,106.901,10.16,1,7.393,0.7,0,0.0,14,5,139.588,884.529,,,
vardoe_01um-02uk_eo_kk.trs,3,414,2470.96,218,1788.786,72.39,62,688.21,27.85,0,0.0,156,5,644.098,1122.743,8.275,,
vardoe_01um-kb_eo_kk.trs,2,129,765.84,35,175.62,22.93,2,10.303,1.35,0,0.0,33,5,267.812,472.177,,,
vardoe_02uk-kb_eo_kk.trs,2,135,972.4,34,195.915,20.15,4,32.779,3.37,0,0.0,30,5,303.739,612.12,,,
vardoe_03gm-04gk_kk_eo.trs,2,413,2913.0,351,2786.568,95.66,167,1995.92,68.52,0,0.0,184,5,336.041,557.629,,,
vardoe_03gm-kb_kk_eo.trs,2,130,1136.32,62,363.953,32.03,8,74.8,6.58,0,0.0,54,5,167.549,872.503,,,
vardoe_04gk-kb_kk_eo.trs,2,178,1294.04,128,960.728,74.24,31,163.787,12.66,0,0.0,97,5,133.955,983.737,,,
vegaarshei_01um-02uk_ifg_eo.trs,2,244,1102.04,173,965.202,87.58,51,456.75,41.45,0,0.0,122,5,304.606,331.455,,,
vegaarshei_01um-sl_lh_amg.trs,2,101,1110.0,34,165.645,14.92,6,37.873,3.41,0,0.0,28,5,171.71,838.974,,,
vegaarshei_02uk-eo_sr_eo.trs,2,148,1204.6,36,131.645,10.93,6,30.271,2.51,0,0.0,30,5,176.88,983.143,,,
vegaarshei_03gm-04gk_sb_eo_lh.trs,2,177,1218.0,95,993.463,81.57,18,329.373,27.04,0,0.0,77,5,456.113,384.066,,,
vegaarshei_03gm-sl_eo_lh.trs,2,82,888.0,30,259.399,29.21,2,12.417,1.4,0,0.0,28,5,148.453,666.441,,,
vegaarshei_04gk-eo_sb_lh.trs,2,90,728.64,20,156.366,21.46,1,8.919,1.22,0,0.0,19,5,554.75,140.408,,,
vennesla_01um-02uk_eo_lh.trs,3,382,1263.04,188,964.023,76.33,23,191.665,15.17,0,0.0,165,5,353.527,697.602,13.355,,
vennesla_01um-sl_eo_lh.trs,2,77,608.48,20,71.414,11.74,1,0.869,0.14,0,0.0,19,5,484.103,123.508,,,
vennesla_02uk-sl_eo_lh.trs,2,88,658.88,33,174.911,26.55,2,2.099,0.32,0,0.0,31,5,510.379,146.402,,,
vennesla_03gm-04gk_lh_mi.trs,2,307,1121.8,148,822.388,73.31,18,200.114,17.84,0,0.0,130,5,508.517,409.854,,,
vennesla_03gm-sl_lh_ahl_lh.trs,2,54,2371.08,10,56.917,2.4,2,13.26,0.56,0,0.0,8,5,1809.872,547.948,,,
vennesla_04gk-sl_lh_mi.trs,2,123,561.44,42,174.464,31.07,6,8.299,1.48,0,0.0,36,5,163.287,380.506,,,
vestre_slidre_03gm-04gk_ifg_eo.trs,2,306,1344.0,160,887.492,66.03,14,132.006,9.82,0,0.0,146,5,501.879,687.338,,,
vestre_slidre_03gm-ifg_ifg_eo.trs,2,111,650.88,23,114.775,17.63,0,0.0,0.0,0,0.0,23,5,226.972,397.414,,,
vestre_slidre_04gk-ifg_ifg_eo.trs,2,158,967.36,37,193.828,20.04,4,8.543,0.88,0,0.0,33,5,290.471,660.429,,,
vinje_01um-05um_amg_lh.trs,2,204,1272.0,76,760.132,59.76,6,75.529,5.94,0,0.0,70,5,529.218,656.307,,,
vinje_01um-as_amg_lh.trs,2,64,339.96,10,50.9,14.97,0,0.0,0.0,0,0.0,10,5,148.697,186.112,,,
vinje_04gk-08gk_lh_mi.trs,2,127,1204.48,80,922.874,76.62,23,433.68,36.01,0,0.0,57,5,301.631,456.005,,,
vinje_04gk-sl_lh_amg_mi.trs,2,51,912.0,9,40.47,4.44,0,0.0,0.0,0,0.0,9,5,104.641,799.799,,,
vinje_05um-as_amg_lh.trs,2,64,446.44,10,44.839,10.04,0,0.0,0.0,0,0.0,10,5,296.694,140.851,,,
vinje_08gk-sl_lh_sl_mi.trs,2,87,952.92,15,314.049,32.96,0,0.0,0.0,0,0.0,15,5,357.264,585.187,,,
volda_01um-02uk_sb_ifg.trs,2,176,1321.44,88,1089.899,82.48,10,258.377,19.55,0,0.0,78,5,577.656,477.824,,,
volda_01um-amr_sb_ifg.trs,2,56,498.76,9,40.224,8.06,1,1.017,0.2,0,0.0,8,5,409.257,85.624,,,
volda_02uk-amr_sb_ifg.trs,2,94,603.32,26,125.286,20.77,4,13.117,2.17,0,0.0,22,5,475.929,99.703,,,
volda_03gm-04gk_sb_eo.trs,2,255,1215.88,136,937.982,77.14,38,499.128,41.05,0,0.0,98,5,308.281,389.832,,,
volda_03gm-amr_sb_eo.trs,2,95,899.08,18,149.14,16.59,2,21.285,2.37,0,0.0,16,5,721.83,129.934,,,
volda_04gk-amr_sb_eo.trs,2,161,768.48,38,148.357,19.31,3,6.319,0.82,0,0.0,35,5,593.754,149.288,,,
voss_01um-02uk_mi_lh.trs,2,330,1502.76,163,1105.798,73.58,19,151.557,10.09,0,0.0,144,5,681.134,667.637,,,
voss_01um-sl_mi_lh.trs,2,116,651.64,22,129.535,19.88,2,6.122,0.94,0,0.0,20,5,160.196,481.338,,,
voss_02uk-mi_sb_mi.trs,2,66,726.08,11,87.926,12.11,0,0.0,0.0,0,0.0,11,5,610.852,113.63,,,
voss_03gm-04gk_sb_mi.trs,2,184,1350.04,122,1228.081,90.97,26,524.134,38.82,0,0.0,96,5,468.838,352.441,,,
voss_03gm-mi_sb_mi.trs,2,59,647.96,15,139.509,21.53,1,0.548,0.08,0,0.0,14,5,551.282,84.683,,,
voss_04gk-sl_mi_lh.trs,2,210,849.08,56,229.404,27.02,1,2.269,0.27,0,0.0,55,5,228.64,606.506,,,
